"","study_id","phase","location_continent","standard_age_list","time_frame","assay","dose_number","serotype","value","vaccine","dose_description","schedule","time_frame_weeks"
"737","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Day 30","OPA",1,"5",699,"PCV15","1m post dose 1 adult","2 dose adult",0
"738","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Day 30","OPA",1,"9V",2329.9,"PCV15","1m post dose 1 adult","2 dose adult",0
"739","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Day 30","OPA",1,"22F",99.6,"PCV13","1m post dose 1 adult","2 dose adult",0
"740","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Day 30","OPA",1,"22F",3471.1,"PCV15","1m post dose 1 adult","2 dose adult",0
"741","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"19F",2229.7,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"742","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"6B",2872,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"743","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"18C",2379.6,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"744","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"3",262.8,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"745","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"5",583.9,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"746","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"19F",2156.2,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"747","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"23F",1485.1,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"748","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"1",392.2,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"749","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"14",2660.5,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"750","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"23F",1894.2,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"751","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"9V",1872,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"752","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"3",282.6,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"753","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"22F",1921.6,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"754","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"22F",3124.4,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"755","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"6A",2806.8,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"756","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"5",705.5,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"757","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"18C",2103.9,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"758","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"4",1580.4,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"759","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"19A",3657.1,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"760","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"9V",2059.5,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"761","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"4",1671.9,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"762","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"19A",3170.8,"PCV13+PPV23","1m post dose 2 adult","2 dose adult",0
"763","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"6A",3261.5,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
"764","NCT03480763","Phase 3",",North America,North America,North America,North America,North America,Asia,North America,Europe,,North America,Asia,North America,North America,North America,North America,North America,North America,North America,Europe,Europe,North America","[""Adult"",""Older Adult""]","Month 13 (30 days after Vaccination 2)","OPA",2,"14",3370.9,"PCV15+PPV23","1m post dose 2 adult","2 dose adult",0
